Run 14989
Subrun 399
Event 3990012
Cluster 0
21.8775 -1.35 17.45
21.8775 -1.35 48.95
21.7233 -3.45 84.65
21.7233 -3.45 39.65
21.7233 -3.45 44.15
21.7233 -3.45 35.15
21.7233 -3.45 53.15
21.7233 -3.45 21.65
21.7233 -3.45 17.15
21.7233 -3.45 48.65
18.7732 -0.45 48.65
18.7732 -0.45 84.65
18.7732 -0.45 75.65
18.7732 -0.45 71.15
17.7705 0.15 48.65
20.4314 0.45 35.15
20.4314 0.45 30.65
20.4314 0.45 21.65
20.4314 0.45 26.15
19.9108 0.45 48.65
19.9108 0.45 39.65
19.9108 0.45 44.15
21.4341 0.75 21.65
21.4341 -1.65 80.15
21.4341 -1.65 62.15
21.4341 -1.65 75.65
21.4341 -1.65 66.65
21.4341 -1.65 84.65
21.4341 -1.65 57.65
21.4341 -1.65 39.65
21.4341 -1.65 44.15
21.4341 -1.65 30.65
21.4341 -1.65 35.15
21.4341 -1.65 26.15
21.4341 -1.65 53.15
21.4341 -1.65 21.65
21.4341 -1.65 17.15
21.4341 -1.65 48.65
21.8968 -1.35 53.15
21.7233 -3.45 83.75
21.7233 -3.45 38.75
21.7233 -3.45 43.25
21.7233 -3.45 34.25
21.7233 -3.45 52.25
21.7233 -3.45 20.75
21.7233 -3.45 16.25
21.7233 -3.45 47.75
19.7373 0.45 47.75
19.7373 0.45 56.75
19.7373 0.45 38.75
19.7373 0.45 43.25
21.4148 0.75 20.75
21.4148 -1.65 79.25
21.4148 -1.65 61.25
21.4148 -1.65 74.75
21.4148 -1.65 65.75
21.4148 -1.65 83.75
21.4148 -1.65 56.75
21.4148 -1.65 38.75
21.4148 -1.65 43.25
21.4148 -1.65 29.75
21.4148 -1.65 34.25
21.4148 -1.65 25.25
21.4148 -1.65 52.25
21.4148 -1.65 20.75
21.4148 -1.65 16.25
21.4148 -1.65 47.75
21.8775 -1.35 52.25
21.8775 -1.35 16.25
21.8775 -1.35 47.75
21.7426 -3.45 83.45
21.7426 -3.45 38.45
21.7426 -3.45 42.95
21.7426 -3.45 33.95
21.7426 -3.45 51.95
21.7426 -3.45 20.45
21.7426 -3.45 15.95
21.7426 -3.45 47.45
19.2359 -0.75 47.45
19.2359 -0.75 83.45
19.2359 -0.75 74.45
19.2359 -0.75 69.95
19.2359 -0.75 65.45
19.2359 -0.75 56.45
19.2359 -0.75 60.95
21.4148 0.75 20.45
21.4148 -1.65 78.95
21.4148 -1.65 60.95
21.4148 -1.65 74.45
21.4148 -1.65 65.45
21.4148 -1.65 83.45
21.4148 -1.65 56.45
21.4148 -1.65 38.45
21.4148 -1.65 42.95
21.4148 -1.65 29.45
21.4148 -1.65 33.95
21.4148 -1.65 24.95
21.4148 -1.65 51.95
21.4148 -1.65 20.45
21.4148 -1.65 15.95
21.4148 -1.65 47.45
21.8968 -1.35 51.95
21.9161 -1.35 51.35
21.4148 0.75 19.85
21.4148 -1.65 78.35
21.4148 -1.65 60.35
21.4148 -1.65 73.85
21.4148 -1.65 64.85
21.4148 -1.65 82.85
21.4148 -1.65 55.85
21.4148 -1.65 37.85
21.4148 -1.65 42.35
21.4148 -1.65 28.85
21.4148 -1.65 33.35
21.4148 -1.65 24.35
21.4148 -1.65 51.35
21.4148 -1.65 19.85
21.4148 -1.65 15.35
21.4148 -1.65 46.85
20.0651 0.45 46.85
20.0651 0.45 37.85
20.0651 0.45 42.35
20.0651 0.45 33.35
20.0651 0.45 28.85
21.8968 -1.35 51.65
21.4148 0.75 20.15
21.4148 -1.65 78.65
21.4148 -1.65 60.65
21.4148 -1.65 74.15
21.4148 -1.65 65.15
21.4148 -1.65 83.15
21.4148 -1.65 56.15
21.4148 -1.65 38.15
21.4148 -1.65 42.65
21.4148 -1.65 29.15
21.4148 -1.65 33.65
21.4148 -1.65 24.65
21.4148 -1.65 51.65
21.4148 -1.65 20.15
21.4148 -1.65 15.65
21.4148 -1.65 47.15
Cluster 2
21.8968 -13.35 19.25
21.3955 -13.65 23.75
21.3955 -13.65 19.25
20.1036 -15.15 46.25
20.1036 -15.15 41.75
21.7233 -15.45 19.25
21.8968 -13.35 19.55
21.3955 -13.65 24.05
21.3955 -13.65 19.55
21.9354 -13.35 18.65
21.4148 -13.65 23.15
21.4148 -13.65 18.65
21.1063 -14.85 27.65
21.1063 -14.85 23.15
21.8775 -13.35 18.95
21.3955 -13.65 23.45
21.3955 -13.65 18.95
20.8556 -14.85 27.95
20.8556 -14.85 32.45
20.8556 -14.85 23.45
21.6847 -15.45 22.55
21.1448 -14.85 31.55
21.1448 -14.85 27.05
19.7373 -13.95 58.55
19.7373 -13.95 49.55
21.3955 -13.65 27.05
21.3955 -13.65 22.55
21.9161 -13.35 22.55
21.7233 -15.45 22.25
21.1448 -14.85 31.25
21.1448 -14.85 26.75
19.7565 -13.95 58.25
19.7565 -13.95 49.25
21.3955 -13.65 26.75
21.3955 -13.65 22.25
21.8775 -13.35 22.25
20.5471 -13.95 43.85
20.5471 -13.95 39.35
20.5471 -13.95 30.35
20.5471 -13.95 34.85
21.4341 -13.65 25.85
21.4341 -13.65 21.35
21.7426 -15.45 21.05
21.222 -14.85 30.05
21.222 -14.85 25.55
21.222 -14.85 21.05
20.6435 -13.95 39.05
20.6435 -13.95 30.05
20.6435 -13.95 34.55
21.4148 -13.65 25.55
21.4148 -13.65 21.05
21.8583 -13.35 21.05
19.1203 -13.95 70.55
19.1203 -13.95 66.05
20.5278 -13.95 43.55
20.5278 -13.95 39.05
20.5278 -13.95 30.05
20.5278 -13.95 34.55
21.2605 -14.55 30.05
21.2605 -14.55 25.55
21.2605 -14.55 21.05
21.0484 -14.55 30.05
21.0484 -14.55 34.55
21.0484 -14.55 25.55
19.101 -15.45 70.55
19.101 -15.45 66.05
18.9467 -13.95 74.75
18.9467 -13.95 70.25
18.9467 -13.95 65.75
19.448 -13.95 56.75
21.1834 -14.55 29.75
21.1834 -14.55 25.25
21.1834 -14.55 20.75
21.4341 -15.15 25.25
21.4341 -15.15 20.75
19.0624 -15.45 70.25
19.0624 -15.45 65.75
21.0291 -13.35 28.25
21.0291 -13.35 32.75
21.0291 -13.35 23.75
20.0265 -13.35 46.25
20.0265 -13.35 41.75
18.9853 -13.95 73.25
18.9853 -13.95 68.75
18.9853 -13.95 64.25
20.7399 -14.25 37.25
20.7399 -14.25 28.25
20.7399 -14.25 32.75
20.7399 -14.55 37.25
20.7399 -14.55 28.25
20.7399 -14.55 32.75
19.1395 -13.95 68.45
19.1395 -13.95 63.95
21.1641 -14.25 27.95
21.1641 -14.25 23.45
20.7206 -14.25 36.95
20.7206 -14.25 27.95
20.7206 -14.25 32.45
21.0677 -14.55 27.95
21.0677 -14.55 23.45
18.7153 -15.45 72.95
18.7153 -15.45 68.45
19.583 -15.45 54.95
21.1063 -14.55 31.55
21.1063 -14.55 27.05
18.9853 -13.95 76.55
18.9853 -13.95 72.05
18.9853 -13.95 67.55
21.1448 -14.55 31.85
21.1448 -14.55 27.35
20.6821 -14.25 40.85
20.6821 -14.25 31.85
20.6821 -14.25 36.35
18.966 -13.95 76.85
18.966 -13.95 72.35
18.966 -13.95 67.85
21.0677 -14.55 30.95
21.0677 -14.55 26.45
18.966 -13.95 75.95
18.966 -13.95 71.45
18.966 -13.95 66.95
21.1063 -14.55 31.25
21.1063 -14.55 26.75
21.6462 -14.55 22.25
19.0046 -13.95 71.75
19.0046 -13.95 67.25
19.2745 -13.95 67.25
19.5444 -13.95 58.25
19.2167 -15.45 66.35
20.7978 -14.55 39.35
20.7978 -14.55 30.35
20.7978 -14.55 34.85
21.1063 -14.55 30.35
21.1063 -14.55 25.85
21.3376 -14.55 25.85
21.3376 -14.55 21.35
18.966 -13.95 75.35
18.966 -13.95 70.85
18.966 -13.95 66.35
19.2167 -13.95 66.35
21.4148 -15.15 26.15
21.4148 -15.15 21.65
21.087 -14.55 30.65
21.087 -14.55 26.15
18.9853 -13.95 75.65
18.9853 -13.95 71.15
18.9853 -13.95 66.65
19.3323 -13.95 66.65
19.3323 -13.95 57.65
18.4261 -13.65 74.45
21.2798 -13.65 29.45
21.2798 -13.65 24.95
21.2798 -13.65 20.45
18.9467 -13.95 74.45
18.9467 -13.95 69.95
18.9467 -13.95 65.45
19.5059 -13.95 56.45
21.1255 -14.55 29.45
21.1255 -14.55 24.95
21.7233 -15.45 20.45
19.0238 -13.95 69.65
19.0238 -13.95 65.15
21.1063 -14.55 29.15
21.1063 -14.55 24.65
21.4341 -15.15 24.65
21.4341 -15.15 20.15
19.2167 -13.65 64.85
18.9467 -13.95 73.85
18.9467 -13.95 69.35
18.9467 -13.95 64.85
18.9853 -13.95 73.55
18.9853 -13.95 69.05
18.9853 -13.95 64.55
20.7206 -14.55 37.55
20.7206 -14.55 28.55
20.7206 -14.55 33.05
21.2991 -14.85 28.55
21.2991 -14.85 24.05
21.2991 -14.85 19.55
19.6794 -15.15 55.55
18.9853 -13.95 72.65
18.9853 -13.95 68.15
18.9853 -13.95 63.65
19.3516 -13.95 63.65
19.3516 -13.95 54.65
21.1641 -14.25 27.65
21.1641 -14.25 23.15
19.1203 -15.15 68.15
19.1203 -15.15 63.65
18.7732 -15.45 72.65
18.7732 -15.45 68.15
19.5252 -15.45 54.65
21.7233 -15.45 22.85
18.8889 -14.85 76.85
18.8889 -14.85 72.35
18.8889 -14.85 67.85
19.9686 -13.95 49.85
20.4893 -13.95 45.35
20.4893 -13.95 40.85
20.4893 -13.95 31.85
20.4893 -13.95 36.35
21.4148 -13.65 27.35
21.4148 -13.65 22.85
21.8775 -13.35 22.85
21.7426 -15.45 21.95
19.8722 -13.95 57.95
19.8722 -13.95 48.95
20.2386 -13.95 48.95
20.2386 -13.95 44.45
20.2386 -13.95 39.95
21.4148 -13.65 26.45
21.4148 -13.65 21.95
21.8775 -13.35 21.95
21.7233 -15.45 21.65
18.7732 -14.85 75.65
18.7732 -14.85 71.15
20.4314 -13.95 44.15
20.4314 -13.95 39.65
20.4314 -13.95 30.65
20.4314 -13.95 35.15
19.9108 -13.95 57.65
19.9108 -13.95 48.65
21.4341 -13.65 26.15
21.4341 -13.65 21.65
21.8968 -13.35 21.65
21.7233 -15.45 20.75
19.7373 -13.95 56.75
19.7373 -13.95 47.75
21.4148 -13.65 25.25
21.4148 -13.65 20.75
21.8775 -13.35 20.75
21.7426 -15.45 20.45
19.2359 -15.15 65.45
21.4148 -13.65 24.95
21.4148 -13.65 20.45
21.8968 -13.35 20.45
21.9161 -13.35 19.85
21.4148 -13.65 24.35
21.4148 -13.65 19.85
20.0651 -13.95 46.85
20.0651 -13.95 42.35
21.8968 -13.35 20.15
21.4148 -13.65 24.65
21.4148 -13.65 20.15
Cluster 3
50.6458 -1.35 19.25
50.6458 -6.15 73.25
50.6458 -8.55 37.25
50.6458 -8.55 32.75
50.6458 -6.15 77.75
50.6458 -8.55 28.25
43.9358 -10.95 23.75
43.9358 -10.95 55.25
43.9358 -10.95 46.25
43.9358 -8.55 28.25
43.9358 -8.55 23.75
43.9358 -10.95 41.75
43.9358 -10.95 37.25
43.9358 -10.95 28.25
50.935 -1.35 19.25
50.935 -6.15 73.25
50.935 -6.15 77.75
50.935 -8.55 28.25
50.935 -3.75 50.75
50.935 -3.75 77.75
50.935 -3.75 73.25
50.935 -3.75 82.25
50.6458 -1.35 19.55
50.6458 -6.15 73.55
50.6458 -8.55 37.55
50.6458 -8.55 33.05
50.6458 -6.15 78.05
50.6458 -8.55 28.55
44.225 -11.55 23.15
44.225 -11.55 54.65
44.225 -11.55 45.65
44.225 -9.15 27.65
44.225 -9.15 23.15
44.225 -11.55 41.15
44.225 -11.55 36.65
44.225 -11.55 27.65
44.225 -9.15 54.65
44.225 -9.15 18.65
44.225 -9.15 14.15
44.225 -11.55 32.15
44.225 -11.55 18.65
50.9543 -1.35 18.95
50.9543 -6.15 72.95
50.9543 -6.15 77.45
50.9543 -8.55 27.95
50.9543 -3.75 50.45
50.9543 -3.75 77.45
50.9543 -3.75 72.95
50.9543 -3.75 81.95
50.9543 -3.75 63.95
50.6844 -1.35 18.95
50.6844 -6.15 72.95
50.6844 -8.55 32.45
50.6844 -6.15 77.45
50.6844 -8.55 27.95
50.7229 -1.35 22.55
50.7229 -6.15 76.55
50.7229 -8.55 36.05
50.7229 -6.15 81.05
50.7229 -8.55 31.55
52.2269 -1.95 22.25
52.2269 -4.35 40.25
52.2269 -4.35 35.75
52.2269 -11.55 85.25
52.2269 -4.35 31.25
52.2269 -4.35 26.75
46.346 -13.05 25.85
46.346 -17.85 79.85
46.346 -3.45 25.85
46.346 -15.45 84.35
46.346 -5.85 25.85
46.2303 -12.75 25.85
46.2303 -17.55 79.85
46.2303 -3.15 25.85
46.2303 -15.15 84.35
46.2303 -5.55 25.85
46.0953 -12.45 25.85
46.0953 -14.85 66.35
46.0953 -17.25 79.85
46.0953 -2.85 25.85
46.0953 -14.85 84.35
45.9604 -12.15 25.85
45.9604 -7.35 70.85
45.9604 -14.55 66.35
45.9604 -16.95 79.85
45.9604 -2.55 25.85
45.9604 -14.55 84.35
45.5169 -10.95 25.85
45.5169 -6.15 66.35
45.5169 -13.35 57.35
45.5169 -13.35 61.85
45.5169 -6.15 70.85
45.5169 -13.35 66.35
45.5169 -15.75 79.85
45.5169 -1.35 25.85
46.481 -10.95 25.85
46.481 -1.35 25.85
46.481 -3.75 25.85
44.4371 -10.95 25.85
44.4371 -10.95 57.35
44.4371 -10.95 48.35
44.4371 -8.55 30.35
44.4371 -8.55 25.85
44.4371 -10.95 43.85
44.4371 -10.95 30.35
44.4371 -8.55 57.35
44.4371 -8.55 21.35
44.4371 -8.55 16.85
44.4371 -10.95 34.85
44.4371 -10.95 21.35
44.4371 -10.95 39.35
47.3679 -13.05 25.55
47.3679 -5.85 25.55
47.3679 -8.25 25.55
47.3679 -10.65 84.05
47.233 -12.75 25.55
47.233 -5.55 25.55
47.233 -7.95 25.55
47.098 -12.45 25.55
47.098 -5.25 25.55
48.1778 -12.45 25.55
48.1778 -7.65 25.55
48.1778 -10.05 84.05
48.1778 -10.05 79.55
48.1778 -10.05 75.05
48.1778 -2.85 21.05
48.1778 -10.05 70.55
47.7728 -11.55 25.55
47.7728 -4.35 25.55
47.7728 -6.75 25.55
47.7728 -9.15 84.05
47.7728 -9.15 79.55
47.7728 -9.15 75.05
47.6186 -11.25 25.55
47.6186 -4.05 25.55
47.6186 -6.45 25.55
47.6186 -8.85 84.05
47.6186 -8.85 79.55
47.4836 -10.95 25.55
47.4836 -3.75 25.55
47.4836 -6.15 25.55
47.4836 -8.55 84.05
44.4371 -10.95 25.55
44.4371 -10.95 57.05
44.4371 -10.95 48.05
44.4371 -8.55 30.05
44.4371 -8.55 25.55
44.4371 -10.95 43.55
44.4371 -10.95 30.05
44.4371 -8.55 57.05
44.4371 -8.55 21.05
44.4371 -8.55 16.55
44.4371 -10.95 34.55
44.4371 -10.95 21.05
44.4371 -10.95 39.05
45.8061 -11.25 25.55
45.8061 -6.45 66.05
45.8061 -6.45 70.55
45.8061 -13.65 66.05
45.8061 -16.05 79.55
45.8061 -1.65 25.55
45.8061 -13.65 84.05
51.1471 -3.15 21.05
51.1471 -7.95 75.05
51.1471 -7.95 79.55
51.1471 -10.35 30.05
51.1471 -5.55 52.55
51.1471 -5.55 79.55
51.1471 -5.55 75.05
51.1471 -5.55 84.05
51.1471 -5.55 66.05
51.1471 -5.55 61.55
51.205 -3.45 21.05
51.205 -8.25 75.05
51.205 -8.25 79.55
51.205 -5.85 52.55
51.205 -5.85 79.55
51.205 -5.85 75.05
51.205 -5.85 84.05
51.205 -5.85 66.05
51.205 -5.85 61.55
50.9929 -3.45 20.75
50.9929 -8.25 74.75
50.9929 -8.25 79.25
50.9929 -10.65 29.75
50.9929 -5.85 52.25
50.9929 -5.85 79.25
50.9929 -5.85 74.75
50.9929 -5.85 83.75
50.9929 -5.85 65.75
50.9929 -5.85 61.25
45.1698 -11.25 23.75
45.1698 -11.25 46.25
45.1698 -11.25 41.75
45.1698 -6.45 64.25
45.1698 -6.45 59.75
45.1698 -13.65 55.25
45.1698 -13.65 59.75
45.1698 -6.45 68.75
44.3214 -12.45 23.75
44.3214 -12.45 55.25
44.3214 -12.45 46.25
44.3214 -10.05 28.25
44.3214 -10.05 23.75
44.3214 -12.45 41.75
44.3214 -12.45 28.25
44.3214 -10.05 55.25
44.3214 -10.05 19.25
44.3214 -10.05 14.75
44.3214 -12.45 32.75
44.3214 -12.45 19.25
44.2829 -12.75 23.75
44.2829 -12.75 55.25
44.2829 -12.75 46.25
44.2829 -10.35 28.25
44.2829 -10.35 23.75
44.2829 -12.75 41.75
44.2829 -12.75 28.25
44.2829 -10.35 55.25
44.2829 -10.35 19.25
44.2829 -10.35 14.75
44.2829 -12.75 32.75
44.2829 -12.75 19.25
51.1471 -3.45 19.25
51.1471 -8.25 73.25
51.1471 -8.25 77.75
51.1471 -10.65 28.25
51.1471 -5.85 50.75
51.1471 -5.85 77.75
51.1471 -5.85 73.25
51.1471 -5.85 82.25
51.1471 -5.85 64.25
51.1471 -5.85 59.75
45.1312 -11.25 23.45
45.1312 -11.25 45.95
45.1312 -11.25 41.45
45.1312 -11.25 36.95
45.1312 -6.45 63.95
45.1312 -6.45 59.45
45.1312 -13.65 54.95
45.1312 -13.65 59.45
45.1312 -6.45 68.45
50.318 -11.25 23.45
50.318 -1.65 18.95
50.318 -11.25 14.45
50.318 -6.45 72.95
50.318 -8.85 41.45
50.318 -8.85 36.95
50.318 -8.85 32.45
50.318 -6.45 77.45
45.8254 -11.55 23.45
45.8254 -6.75 63.95
45.8254 -6.75 68.45
45.8254 -13.95 63.95
45.8254 -16.35 77.45
45.8254 -1.95 23.45
45.8254 -13.95 81.95
51.1471 -3.15 18.95
51.1471 -7.95 72.95
51.1471 -7.95 77.45
51.1471 -10.35 27.95
51.1471 -5.55 50.45
51.1471 -5.55 77.45
51.1471 -5.55 72.95
51.1471 -5.55 81.95
51.1471 -5.55 63.95
51.1471 -5.55 59.45
51.1086 -3.45 18.95
51.1086 -8.25 72.95
51.1086 -8.25 77.45
51.1086 -10.65 27.95
51.1086 -5.85 50.45
51.1086 -5.85 77.45
51.1086 -5.85 72.95
51.1086 -5.85 81.95
51.1086 -5.85 63.95
51.1086 -5.85 59.45
51.1664 -3.15 22.55
51.1664 -7.95 76.55
51.1664 -7.95 81.05
51.1664 -10.35 31.55
51.1664 -5.55 54.05
51.1664 -5.55 81.05
51.1664 -5.55 76.55
51.1664 -5.55 85.55
51.1664 -5.55 67.55
51.1664 -5.55 63.05
45.1891 -11.25 27.05
45.1891 -11.25 49.55
45.1891 -11.25 45.05
45.1891 -6.45 67.55
45.1891 -6.45 63.05
45.1891 -13.65 58.55
45.1891 -13.65 63.05
45.1891 -6.45 72.05
51.1857 -3.15 22.85
51.1857 -7.95 76.85
51.1857 -7.95 81.35
51.1857 -10.35 31.85
51.1857 -5.55 54.35
51.1857 -5.55 81.35
51.1857 -5.55 76.85
51.1857 -5.55 85.85
51.1857 -5.55 67.85
51.1857 -5.55 63.35
45.1312 -11.25 27.35
45.1312 -11.25 49.85
45.1312 -11.25 45.35
45.1312 -11.25 40.85
45.1312 -6.45 67.85
45.1312 -6.45 63.35
45.1312 -13.65 58.85
45.1312 -13.65 63.35
45.1312 -6.45 72.35
49.2961 -11.25 27.35
49.2961 -8.85 85.85
49.2961 -8.85 81.35
49.2961 -1.65 22.85
49.2961 -8.85 27.35
49.2961 -8.85 54.35
49.2961 -6.45 81.35
49.2961 -8.85 63.35
49.2961 -8.85 58.85
49.2961 -11.25 18.35
49.2961 -6.45 76.85
49.2961 -11.25 63.35
51.1857 -3.15 21.95
51.1857 -7.95 75.95
51.1857 -7.95 80.45
51.1857 -10.35 30.95
51.1857 -5.55 53.45
51.1857 -5.55 80.45
51.1857 -5.55 75.95
51.1857 -5.55 84.95
51.1857 -5.55 66.95
51.1857 -5.55 62.45
48.2163 -11.25 26.45
48.2163 -6.45 26.45
48.2163 -8.85 84.95
48.2163 -8.85 80.45
48.2163 -8.85 75.95
48.2163 -1.65 21.95
48.2163 -8.85 71.45
51.1664 -3.15 22.25
51.1664 -7.95 76.25
51.1664 -7.95 80.75
51.1664 -10.35 31.25
51.1664 -5.55 53.75
51.1664 -5.55 80.75
51.1664 -5.55 76.25
51.1664 -5.55 85.25
51.1664 -5.55 67.25
51.1664 -5.55 62.75
50.0288 -11.25 26.75
50.0288 -1.65 22.25
50.0288 -8.85 58.25
50.0288 -11.25 17.75
50.0288 -6.45 76.25
50.0288 -8.85 49.25
50.0288 -8.85 44.75
50.0288 -8.85 40.25
49.3347 -10.95 26.75
49.3347 -8.55 85.25
49.3347 -8.55 80.75
49.3347 -1.35 22.25
49.3347 -8.55 26.75
49.3347 -8.55 53.75
49.3347 -6.15 80.75
49.3347 -8.55 62.75
49.3347 -8.55 58.25
49.3347 -10.95 17.75
49.3347 -6.15 76.25
49.3347 -10.95 62.75
51.1471 -3.15 21.35
51.1471 -7.95 75.35
51.1471 -7.95 79.85
51.1471 -10.35 30.35
51.1471 -5.55 52.85
51.1471 -5.55 79.85
51.1471 -5.55 75.35
51.1471 -5.55 84.35
51.1471 -5.55 66.35
51.1471 -5.55 61.85
48.8526 -11.25 25.85
48.8526 -6.45 25.85
48.8526 -8.85 84.35
48.8526 -8.85 79.85
48.8526 -1.65 21.35
48.8526 -8.85 70.85
48.8526 -8.85 25.85
48.8526 -8.85 52.85
48.8526 -8.85 66.35
48.8526 -6.45 79.85
48.8526 -8.85 61.85
48.8526 -8.85 57.35
51.1857 -3.15 21.65
51.1857 -7.95 75.65
51.1857 -7.95 80.15
51.1857 -10.35 30.65
51.1857 -5.55 53.15
51.1857 -5.55 80.15
51.1857 -5.55 75.65
51.1857 -5.55 84.65
51.1857 -5.55 66.65
51.1857 -5.55 62.15
49.5082 -11.55 24.95
49.5082 -9.15 83.45
49.5082 -9.15 78.95
49.5082 -1.95 20.45
49.5082 -9.15 24.95
49.5082 -9.15 51.95
49.5082 -6.75 78.95
49.5082 -9.15 56.45
49.5082 -11.55 15.95
49.5082 -6.75 74.45
49.5082 -11.55 60.95
49.5082 -9.15 47.45
45.6904 -12.75 24.95
45.6904 -7.95 65.45
45.6904 -15.15 60.95
45.6904 -7.95 69.95
45.6904 -15.15 65.45
45.6904 -17.55 78.95
45.6904 -3.15 24.95
51.07 -3.45 20.45
51.07 -8.25 74.45
51.07 -8.25 78.95
51.07 -10.65 29.45
51.07 -5.85 51.95
51.07 -5.85 78.95
51.07 -5.85 74.45
51.07 -5.85 83.45
51.07 -5.85 65.45
51.07 -5.85 60.95
49.5082 -11.55 24.65
49.5082 -9.15 83.15
49.5082 -9.15 78.65
49.5082 -1.95 20.15
49.5082 -9.15 24.65
49.5082 -9.15 51.65
49.5082 -6.75 78.65
49.5082 -9.15 56.15
49.5082 -11.55 15.65
49.5082 -6.75 74.15
49.5082 -11.55 60.65
49.5082 -9.15 47.15
51.205 -3.15 20.15
51.205 -7.95 74.15
51.205 -7.95 78.65
51.205 -5.55 51.65
51.205 -5.55 78.65
51.205 -5.55 74.15
51.205 -5.55 83.15
51.205 -5.55 65.15
51.205 -5.55 60.65
45.6326 -12.75 24.65
45.6326 -7.95 65.15
45.6326 -15.15 60.65
45.6326 -7.95 69.65
45.6326 -15.15 65.15
45.6326 -17.55 78.65
45.6326 -3.15 24.65
51.1086 -3.45 20.15
51.1086 -8.25 74.15
51.1086 -8.25 78.65
51.1086 -10.65 29.15
51.1086 -5.85 51.65
51.1086 -5.85 78.65
51.1086 -5.85 74.15
51.1086 -5.85 83.15
51.1086 -5.85 65.15
51.1086 -5.85 60.65
45.7675 -10.95 24.35
45.7675 -6.15 64.85
45.7675 -6.15 69.35
45.7675 -13.35 64.85
45.7675 -15.75 78.35
45.7675 -1.35 24.35
45.7675 -13.35 82.85
51.4942 -1.65 19.85
51.4942 -4.05 51.35
51.4942 -4.05 78.35
51.4942 -4.05 73.85
51.4942 -4.05 82.85
51.4942 -4.05 64.85
51.4942 -4.05 60.35
51.4942 -6.45 15.35
51.4942 -4.05 42.35
51.4942 -4.05 46.85
51.4942 -4.05 37.85
49.5275 -11.55 24.35
49.5275 -9.15 82.85
49.5275 -9.15 78.35
49.5275 -1.95 19.85
49.5275 -9.15 24.35
49.5275 -9.15 51.35
49.5275 -9.15 55.85
49.5275 -11.55 15.35
49.5275 -6.75 73.85
49.5275 -11.55 60.35
49.5275 -9.15 46.85
51.205 -3.15 19.85
51.205 -7.95 73.85
51.205 -7.95 78.35
51.205 -5.55 51.35
51.205 -5.55 78.35
51.205 -5.55 73.85
51.205 -5.55 82.85
51.205 -5.55 64.85
51.205 -5.55 60.35
45.6133 -12.75 24.35
45.6133 -7.95 64.85
45.6133 -15.15 60.35
45.6133 -7.95 69.35
45.6133 -15.15 64.85
45.6133 -17.55 78.35
45.6133 -3.15 24.35
51.1279 -3.45 19.85
51.1279 -8.25 73.85
51.1279 -8.25 78.35
51.1279 -10.65 28.85
51.1279 -5.85 51.35
51.1279 -5.85 78.35
51.1279 -5.85 73.85
51.1279 -5.85 82.85
51.1279 -5.85 64.85
51.1279 -5.85 60.35
45.7675 -10.95 24.05
45.7675 -6.15 64.55
45.7675 -6.15 69.05
45.7675 -13.35 64.55
45.7675 -15.75 78.05
45.7675 -1.35 24.05
45.7675 -13.35 82.55
45.1698 -11.25 24.05
45.1698 -11.25 46.55
45.1698 -11.25 42.05
45.1698 -6.45 64.55
45.1698 -6.45 60.05
45.1698 -13.65 55.55
45.1698 -13.65 60.05
45.1698 -6.45 69.05
49.5468 -11.55 24.05
49.5468 -9.15 82.55
49.5468 -9.15 78.05
49.5468 -1.95 19.55
49.5468 -9.15 24.05
49.5468 -9.15 51.05
49.5468 -9.15 55.55
49.5468 -11.55 15.05
49.5468 -6.75 73.55
49.5468 -11.55 60.05
49.5468 -9.15 46.55
51.1664 -3.15 19.55
51.1664 -7.95 73.55
51.1664 -7.95 78.05
51.1664 -10.35 28.55
51.1664 -5.55 51.05
51.1664 -5.55 78.05
51.1664 -5.55 73.55
51.1664 -5.55 82.55
51.1664 -5.55 64.55
51.1664 -5.55 60.05
44.2057 -12.75 24.05
44.2057 -12.75 55.55
44.2057 -12.75 46.55
44.2057 -10.35 28.55
44.2057 -10.35 24.05
44.2057 -12.75 42.05
44.2057 -12.75 37.55
44.2057 -12.75 28.55
44.2057 -10.35 55.55
44.2057 -10.35 19.55
44.2057 -10.35 15.05
44.2057 -12.75 33.05
44.2057 -12.75 19.55
44.1672 -13.05 24.05
44.1672 -13.05 55.55
44.1672 -13.05 46.55
44.1672 -10.65 28.55
44.1672 -10.65 24.05
44.1672 -13.05 42.05
44.1672 -13.05 37.55
44.1672 -13.05 28.55
44.1672 -10.65 55.55
44.1672 -10.65 19.55
44.1672 -10.65 15.05
44.1672 -13.05 33.05
45.1505 -11.25 23.15
45.1505 -11.25 45.65
45.1505 -11.25 41.15
45.1505 -6.45 63.65
45.1505 -6.45 59.15
45.1505 -13.65 54.65
45.1505 -13.65 59.15
45.1505 -6.45 68.15
43.8779 -13.05 27.35
43.8779 -13.05 58.85
43.8779 -13.05 49.85
43.8779 -10.65 31.85
43.8779 -10.65 27.35
43.8779 -13.05 45.35
43.8779 -13.05 40.85
44.1864 -11.55 27.35
44.1864 -11.55 58.85
44.1864 -11.55 49.85
44.1864 -9.15 31.85
44.1864 -9.15 27.35
44.1864 -11.55 45.35
44.1864 -11.55 40.85
44.1864 -11.55 31.85
44.1864 -9.15 58.85
44.1864 -9.15 22.85
44.1864 -9.15 18.35
44.1864 -11.55 36.35
50.7422 -1.35 22.85
50.7422 -6.15 76.85
50.7422 -8.55 36.35
50.7422 -6.15 81.35
50.7422 -8.55 31.85
